"cliente","documento","pagado","importe"
23271,"Z14339225",0,2030
23271,"L18756485",1,2266
23271,"P12438868",1,473
65076,"U11919959",0,543
65076,"Y80236904",0,2353
65076,"X66608693",1,2311
65076,"V81858831",1,1032
65076,"M07961794",1,929
65076,"G88710869",0,1602
65076,"E62802283",1,1854
65076,"S50515979",0,2325
65076,"Y21804387",0,2061
65076,"G94904355",1,45
65076,"Z81502714",1,1535
16454,"W19558552",0,2104
16454,"S24424961",1,1660
16454,"J06259289",1,2222
16454,"R66188599",1,1170
16454,"S57570273",1,39
16454,"J00975990",1,324
16454,"I11858105",0,1835
16454,"I83786910",0,2112
16454,"N55712830",0,1089
16454,"O74836674",0,1248
16454,"O32998546",0,740
16454,"Z92273903",1,172
16454,"N61193474",1,1277
44763,"E12246675",1,1019
44763,"X20997001",0,1470
44763,"Y87416458",0,954
44763,"C95956775",0,1851
44763,"D52840035",0,1258
44763,"M97476143",1,1387
44763,"O74437183",1,294
78567,"H08247898",0,713
78567,"L96540772",0,2124
78567,"V81088316",0,1348
78567,"X31833546",0,609
78567,"C69362408",1,33
78567,"U75733727",0,1195
78567,"H39555917",0,1483
78567,"E95984017",1,1850
78567,"J67041775",1,2041
78567,"Y76691838",1,1237
78567,"Q47812421",0,261
78567,"H59863847",0,1946
78567,"N20909482",0,1199
78567,"B38292786",1,510
78567,"N29768298",1,2065
87374,"F88752586",0,850
87374,"F62489094",0,1940
87374,"X86251287",1,107
87374,"Y21474281",1,1243
28606,"R61262368",1,1501
28606,"G10080257",1,583
28606,"V27029725",1,2310
28606,"U60651910",1,2027
28606,"Y76820384",1,2067
28606,"B70642313",0,1885
28606,"Y51342341",0,2050
28606,"T01577033",0,951
28606,"X90333039",1,1083
28606,"Y82465255",0,392
28606,"Y31002524",1,493
28606,"F73986068",0,1635
28606,"S55080299",0,1091
28606,"J04665611",0,64
28606,"K10646013",0,1729
28606,"Y49491328",0,2294
28606,"P28516440",0,704
28606,"F36173918",0,402
28606,"U47198502",1,2295
28606,"U64704146",1,640
50897,"O19765287",1,1482
50897,"M88111375",1,399
50897,"I91743187",1,52
50897,"I91736052",1,316
50897,"X73767684",0,2159
50897,"R21481836",0,721
50897,"A32005238",0,935
50897,"L83980228",1,2282
50897,"I23407580",1,32
48141,"N23419729",0,1104
48141,"E50400940",1,1619
48141,"G63011647",0,1445
48141,"N48008579",0,1839
48141,"M62917120",1,406
48141,"I57067270",1,1665
32819,"S29426365",1,413
32819,"J12856535",1,708
32819,"O58077994",0,680
32819,"X64220814",0,1257
32819,"U78591664",0,566
32819,"O90335106",0,333
32819,"X76718091",0,365
32819,"I09214889",0,1622
32819,"V47174773",1,2346
32819,"Y03830454",1,756
32819,"I41720035",0,2157
32819,"W60076163",0,1485
32819,"M17410257",0,1345
32819,"O92139929",0,852
32819,"N65516199",1,1984
32819,"Q26703066",1,959
62724,"Y34061272",1,66
62724,"C32178833",0,1910
62724,"T18662063",0,1330
62724,"W33016766",0,2284
62724,"Q67869483",1,1045
62724,"V23247236",0,1325
62724,"M00543525",0,1175
62724,"E21492588",0,313
62724,"F70253646",0,1893
62724,"X70290294",0,2205
62724,"M81944374",1,198
62724,"V24237033",0,630
62724,"L41666963",1,1831
62724,"C32933573",0,1495
62724,"W23258010",1,2112
62724,"D07772156",0,1973
62724,"L16485035",0,1603
62724,"L17221234",1,65
62724,"L46663551",1,150
39099,"B25603874",1,1661
39099,"Y85566034",1,871
39099,"G42379012",0,470
39099,"O22057664",0,1935
39099,"E51612657",0,1504
39099,"Y47808109",1,1814
39099,"V11084255",0,1342
39099,"D12215610",1,424
39099,"U91773757",0,1316
39099,"U64716122",1,704
39099,"E81532045",0,525
39099,"B85739128",0,690
39099,"E66468139",1,342
39099,"X52097833",1,715
24552,"Q30821814",1,1246
24552,"R50178311",0,1908
24552,"U45210069",1,2021
24552,"Q55359148",1,1298
24552,"U40190150",0,2355
24552,"X54187955",0,2329
24552,"A64812766",1,203
24552,"G76272986",1,738
71624,"S54667408",0,479
71624,"U54142072",0,194
71624,"Z44152728",0,700
71624,"A82492115",1,1784
71624,"I28605671",0,864
71624,"O91501604",1,1615
71624,"X69286008",1,73
71624,"K58465507",0,2274
71624,"A75928644",1,1844
71624,"R46700410",0,904
71624,"C88680617",0,1723
71624,"Y33452791",1,87
71624,"W90070503",0,1548
71624,"K63176637",1,1643
71624,"Q28856217",0,1585
71624,"F34416203",0,1744
71624,"H43858760",0,538
71624,"T37584060",1,1767
71624,"Z23278497",1,631
24135,"U73046224",1,1818
24135,"A96182619",1,1568
24135,"S69452576",1,662
24135,"E91167170",0,703
24135,"R43074904",1,296
24135,"H31579351",1,652
24135,"V10830075",0,2133
24135,"H90264145",0,2082
24135,"O03242707",1,1303
24135,"F90699237",1,1924
45049,"T90733751",1,590
45049,"S58235691",0,1595
45049,"J60294440",1,1569
45049,"A36077084",1,948
45049,"J75231240",0,1969
45049,"G22445705",0,315
45049,"F67033644",1,2234
45049,"A37052685",1,1606
12036,"O97536655",0,1620
12036,"L34820892",1,619
12036,"N21244601",1,1113
12036,"I76897956",0,59
12036,"O05946920",1,2250
12036,"D28092599",0,2196
12036,"Z26750047",1,127
12036,"B55895335",1,774
12036,"K06612462",0,177
12036,"Z08671641",0,1229
12036,"I00221369",0,2197
12036,"C76370700",1,243
12036,"U44532262",1,665
17280,"V30019033",1,735
17280,"G74540815",1,979
17280,"T69192849",1,618
17280,"J25122298",0,1320
17280,"E95685661",0,1389
17280,"R52794761",0,144
17280,"J77907015",0,497
17280,"F32355364",1,2243
17280,"O18561205",1,1646
38868,"S33698548",0,776
38868,"X25201933",0,715
38868,"X90457122",0,976
38868,"G90159947",0,1286
38868,"L38358152",1,923
38868,"L57834580",1,2158
38868,"K04394372",0,260
38868,"S73991216",1,1102
38868,"D27544838",1,2058
38868,"D59799450",0,151
38868,"U67851408",0,2159
38868,"U93322039",0,1331
38868,"D08523211",1,458
38868,"I24969579",1,868
57499,"W50219115",1,136
57499,"O20421059",0,1986
57499,"H28959082",0,143
57499,"R93012264",1,1461
57499,"Y71711704",0,672
57499,"Y03262111",0,716
57499,"K72504086",0,702
57499,"P25948927",1,2024
57499,"Y58515667",0,1733
57499,"C82270608",0,1309
57499,"Q04625639",0,1543
57499,"F87548017",0,950
57499,"C82744754",1,1334
57499,"R09692548",0,1214
57499,"X40429955",0,138
57499,"B48300979",0,53
57499,"H74285838",1,2187
57499,"J21482397",1,1359
82676,"Y32592843",0,1571
82676,"A37990049",0,921
82676,"V87193962",0,211
82676,"X33522752",1,2348
82676,"K13746695",1,418
82676,"L00900110",0,1098
82676,"T86479917",0,1270
82676,"F87553774",1,1225
82676,"Z50620938",1,624
18445,"E63568289",1,1917
18445,"E56625622",1,2115
18445,"O73728256",0,1628
18445,"S29418842",0,791
18445,"Z01022116",0,2053
18445,"L71066780",0,69
18445,"E75451960",1,1278
18445,"K16207498",1,917
18445,"G32819212",1,1788
18445,"U33847999",0,2282
18445,"X61010156",1,508
18445,"M22566288",0,663
18445,"P64829451",0,836
18445,"M25089461",1,1356
18445,"S37687676",0,1967
18445,"H51308951",0,1846
18445,"H45921114",1,1405
18445,"T51818265",1,976
72552,"B22237255",1,145
72552,"O64909384",1,66
72552,"N56827643",0,742
72552,"I28505780",1,1938
72552,"O08267844",0,1298
72552,"Y59863221",0,1535
72552,"K23923677",0,2217
72552,"E65151796",1,705
72552,"O13878541",0,2329
72552,"N58819472",1,1012
72552,"K96015591",1,2043
72552,"X28469505",0,821
72552,"A08574689",1,126
72552,"D11854155",1,67
72552,"G84700078",0,1111
72552,"P86043560",0,233
72552,"Q43038408",0,1185
72552,"W44717362",0,1679
72552,"U58708086",1,66
72552,"V33473033",1,1641
75710,"D74288027",0,1119
75710,"I41632110",1,1356
75710,"Z68753948",0,1901
75710,"R88630424",1,1256
75710,"N80773038",0,1504
75710,"T17077724",0,277
75710,"E23747441",0,2251
75710,"S82433044",1,1962
75710,"A63856430",1,1065
75710,"E68429542",0,2289
75710,"E44916881",0,2338
75710,"K79585608",1,372
75710,"B43534289",1,238
26537,"F78101647",1,669
26537,"P96895436",1,1405
26537,"Y35805904",0,972
26537,"H52042012",1,1565
26537,"X43290226",1,644
26537,"P09684826",1,31
26537,"Q76066593",0,789
26537,"S25585418",0,1632
26537,"J00581564",1,524
26537,"P29209454",0,1926
26537,"W55041892",0,1736
26537,"M05153367",1,292
26537,"N22111612",1,599
81097,"F95686174",1,1550
81097,"U14492666",1,2238
81097,"O92609963",1,2346
81097,"C00211463",1,212
81097,"M27334851",0,79
81097,"G01734283",1,1527
81097,"D77071810",1,2018
81097,"R11027210",0,96
81097,"P37031193",0,2035
81097,"G55369306",1,857
81097,"U48047888",0,633
81097,"U52426318",0,1582
81097,"S66362021",0,503
81097,"Q69008759",0,1677
81097,"O54104916",1,1065
81097,"N44969337",1,202
40587,"X48298774",0,1278
40587,"Q60965619",0,1080
40587,"O09287917",1,225
40587,"Y70790247",0,941
40587,"X83799451",0,1416
40587,"U47249963",1,2135
40587,"G02257225",0,2281
40587,"F06463104",1,1725
40587,"O76168574",1,2180
40587,"H50998485",0,248
40587,"X08674282",0,611
40587,"D58337673",1,1607
40587,"Z81337106",0,2304
40587,"K21526278",1,476
40587,"H80723093",1,1580
40587,"K16677497",0,922
40587,"V35573906",0,2186
40587,"A31962700",0,1467
40587,"Y70506634",1,754
40587,"M72873967",1,2328
55530,"G70228084",1,2069
55530,"A05071450",0,691
55530,"W56581999",1,519
55530,"Z18538446",0,2005
55530,"P86668280",1,878
55530,"U63183183",0,1741
55530,"M38750848",0,2113
55530,"A34650893",1,846
55530,"A33649060",1,1212
55530,"U32791364",0,639
55530,"R70746443",1,967
55530,"T48829770",0,944
55530,"L88444100",0,1053
55530,"G11564775",1,2015
55530,"R14990132",1,1070
84731,"T03592482",1,666
84731,"R10399633",0,1715
84731,"H53579566",1,612
84731,"D97668313",1,1298
84731,"S94621887",0,2268
84731,"M40457064",1,1333
84731,"A39231630",1,762
84731,"C49437524",1,1861
84731,"R66135754",0,185
84731,"A76543845",0,457
84731,"D96920686",1,676
84731,"W57927385",1,1514
12580,"Q49906270",1,161
12580,"M81774307",0,1820
12580,"E07916595",0,1912
12580,"P56817439",0,2108
12580,"N18495809",1,1599
12580,"W36564372",0,1676
12580,"D82703252",1,1792
12580,"U15468943",0,2245
12580,"P17731133",0,2198
12580,"M47515982",1,2340
12580,"E28397935",1,404
33550,"U62902388",1,346
33550,"O41741507",0,811
33550,"L82251484",0,422
33550,"J78860248",0,206
33550,"E27575957",0,1992
33550,"N22972567",1,704
33550,"R35450483",0,1779
33550,"F37147183",1,933
33550,"A24107044",0,837
33550,"L68861457",1,1604
33550,"V79527422",0,1849
33550,"X16065194",0,1878
33550,"B03954539",0,2331
33550,"F81223022",0,554
33550,"F18295124",0,1310
33550,"U09823934",1,1208
33550,"Q35602818",1,1116
13529,"D42573921",1,2217
13529,"F51995584",0,1467
13529,"G12762921",0,629
13529,"T91812817",0,1471
13529,"P17410836",1,1059
13529,"F67292918",0,2133
13529,"G77319044",0,2208
13529,"M47426525",1,165
13529,"W63608411",1,1944
37824,"E25519592",1,595
37824,"Y97328238",1,1319
37824,"S16656567",0,1920
37824,"T45888133",1,798
37824,"B05433921",0,169
37824,"Q52719023",0,466
37824,"S53972384",0,1024
37824,"J86415697",1,2182
37824,"F47954238",1,256
25309,"Z43848578",1,132
25309,"X65547839",0,94
25309,"R31852367",1,1699
25309,"R67843370",0,1868
25309,"A48773793",0,460
25309,"D57092846",1,884
25309,"T40344954",1,2076
19253,"J84635207",1,182
19253,"M02400306",0,1968
19253,"V75326581",0,831
19253,"I92612744",1,16
19253,"U89445559",0,39
19253,"L26588224",1,511
19253,"E68552815",1,943
19253,"G99283573",1,660
19253,"T42835397",1,433
19253,"M19822099",0,888
19253,"I71033093",1,339
19253,"P52086303",1,617
19253,"I24075591",1,175
19253,"L28805174",0,1506
19253,"Q45189911",0,1209
19253,"B37130697",0,1162
19253,"N44376793",1,643
19253,"Y39412872",1,2119
48842,"L34524992",0,1399
48842,"U20965739",0,443
48842,"S66855624",1,2223
48842,"H31219841",1,1788
48842,"X74679421",0,1807
48842,"Q72610212",0,261
48842,"M60449905",0,1901
48842,"O84796018",1,2321
48842,"L59970680",0,1079
48842,"T68509360",0,597
48842,"T68614254",0,795
48842,"W57174680",1,2089
48842,"Z25807916",0,263
48842,"E78520504",0,1947
48842,"Q06062768",1,524
48842,"L76301699",1,1260
30921,"E19776561",0,353
30921,"M79328973",1,1141
30921,"Y35717725",1,172
30921,"W72064967",0,1965
30921,"Q86936710",0,449
30921,"L73130260",1,934
30921,"C77174542",1,363
71306,"E86087590",0,682
71306,"R41856747",1,1417
71306,"J82310724",0,60
71306,"O13149658",1,2074
71306,"D85631173",0,1586
71306,"K39014534",1,1555
71306,"S89012606",0,745
71306,"U96376922",0,328
71306,"R83203345",1,1851
71306,"A48531376",1,2160
27851,"Z07521041",1,1238
27851,"D81743699",0,1088
27851,"N15122746",0,2151
27851,"E25423714",1,715
27851,"C41601010",1,1610
22855,"M71450393",0,1020
22855,"R69062494",0,1264
22855,"P49114101",0,1704
22855,"H48422817",1,779
22855,"Y29802804",1,1525
30076,"Z65589769",0,499
30076,"T24820037",0,1469
30076,"Q42580810",1,1041
30076,"Y61570592",1,953
61045,"V58596683",0,656
61045,"I28276764",0,1979
61045,"Y79647832",1,824
61045,"O12288775",1,291
32689,"E57225732",1,2061
32689,"B74562023",1,1361
32689,"G44208427",0,1567
32689,"F31266968",1,905
32689,"S75627581",0,782
32689,"Y33058112",0,872
32689,"N37818619",0,340
32689,"A49263832",1,986
32689,"G78611202",0,2239
32689,"J11197990",0,1256
32689,"Y71918626",1,708
32689,"G68219288",1,724
55532,"Z46276974",0,791
55532,"V14257574",1,1825
55532,"V92678335",0,701
55532,"H27927322",0,1361
55532,"T74641572",1,201
55532,"N80765963",1,451
55532,"D58344817",0,607
55532,"U06873932",0,2303
55532,"S70615297",0,2133
55532,"M41318409",1,2241
55532,"F91161772",1,1439
87776,"J56144408",1,1828
87776,"R95762201",0,1462
87776,"W79761430",0,263
87776,"T42794115",0,1669
87776,"K65439625",1,1214
87776,"T12699179",1,1870
49831,"X41457859",0,680
49831,"T97595549",1,1855
49831,"M64231592",1,595
49831,"C65395268",0,59
49831,"Z62467459",0,1019
49831,"F74700262",1,1485
49831,"Q26237373",1,883
22149,"R78210679",1,502
22149,"K14654349",1,1572
22149,"N10523401",0,1908
22149,"X57796124",0,68
22149,"E66274843",1,1960
22149,"F38622786",1,1977
22149,"F66096290",1,942
22149,"K92996345",0,2322
22149,"G88158381",1,115
22149,"I73274305",1,2050
22149,"M13967751",0,1341
22149,"O17224018",0,2132
22149,"K21482852",1,2126
22149,"S26664306",1,1279
26493,"Z17965841",1,51
26493,"X65830775",0,1093
26493,"G50527530",0,2089
26493,"F54103133",1,1488
26493,"Y25116652",0,2241
26493,"J49455894",0,206
26493,"K64602797",1,549
26493,"T10396826",1,986
22446,"I31810790",1,1271
22446,"Z06176876",0,2261
22446,"O39330352",1,557
22446,"X65636316",1,43
22446,"S64759114",0,1472
22446,"R80827317",1,1099
22446,"G91219396",0,632
22446,"W43051034",0,1337
22446,"K24507264",1,1078
22446,"N71973031",0,439
22446,"L37647799",1,1961
22446,"J46778604",1,1906
22446,"H31751041",1,1222
22446,"V92388321",1,1472
22446,"L65594186",0,1091
22446,"L48573619",0,2047
22446,"N12497040",0,2143
22446,"V40205549",1,1377
22446,"X61611646",1,616
45705,"J88109377",0,1580
45705,"O55920854",1,1569
45705,"G88976147",0,50
45705,"R09870264",0,1061
45705,"E34663576",1,1479
45705,"G20587205",1,1014
45705,"P63302284",1,1662
45705,"N26295794",0,1553
45705,"I53622541",0,1000
45705,"T16256576",1,818
45705,"Z95573304",0,2192
45705,"J06168737",0,1959
45705,"I62876877",0,2073
45705,"C63104474",1,2302
45705,"G21792422",1,2242
87793,"C95607217",1,1724
87793,"C75641189",1,10
87793,"Q16772588",0,1313
87793,"Z97007274",0,1767
87793,"J68905911",0,2011
87793,"R13284997",1,537
87793,"C60845134",0,741
87793,"A80277544",1,1708
87793,"D63040233",0,277
87793,"O81032178",0,241
87793,"K15874566",0,1185
87793,"K10870849",0,125
87793,"F64033294",1,1691
87793,"S52857739",1,1356
87793,"L93246799",0,1750
87793,"O81991346",0,1825
87793,"J07084800",1,1223
87793,"E73894771",1,1119
54323,"R93578764",0,1613
54323,"W94468278",1,734
54323,"O07613456",1,424
54323,"P40958928",0,1633
54323,"K66294988",0,1879
54323,"L37932288",0,2095
54323,"X99759878",1,1564
54323,"P67347910",1,394
35369,"A98935740",0,1753
35369,"F03678147",0,2197
35369,"Y13074445",1,1516
35369,"J38148655",1,547
69801,"L49490657",1,226
69801,"J97426045",1,697
69801,"S01755804",1,265
69801,"S92945679",0,49
69801,"Y27180730",1,1494
69801,"V60410543",0,427
69801,"X92302276",0,2333
69801,"G98878600",0,515
69801,"R08412228",1,1370
69801,"J96724689",0,1467
69801,"Y55361047",0,2157
69801,"K96036249",1,1082
69801,"P70339179",1,267
62929,"T11755112",1,728
62929,"T96480586",1,2128
62929,"M57325637",0,2140
62929,"I89331504",1,2054
62929,"K67899242",1,520
62929,"P32017701",0,1690
62929,"V44981853",0,1029
62929,"T89470282",0,1512
62929,"H15324001",1,532
62929,"D60549966",1,265
62929,"S89047432",1,145
62929,"F73227893",1,1785
62929,"E31899785",0,2208
62929,"Y59230896",0,1068
62929,"Z09987516",1,396
62929,"S99929701",0,157
62929,"I78536244",0,181
62929,"G08811315",0,748
62929,"K80779799",1,953
62929,"S21030290",1,2016
22548,"N37394574",1,1291
22548,"Y48168170",0,1175
22548,"N94192446",0,297
22548,"B36280685",0,1764
22548,"W77227651",1,1913
22548,"G75706274",0,774
22548,"X20070249",0,276
22548,"W58932397",0,407
22548,"E72685333",1,2067
22548,"L07563985",1,864
20231,"R61116886",0,1557
20231,"V89188831",1,1090
20231,"V40367580",1,1804
20231,"O24966075",0,1335
20231,"T62245657",0,1134
20231,"Z35497283",1,1399
20231,"G69844222",1,223
20231,"F14240080",0,2301
20231,"N56621311",0,827
20231,"Z56530983",0,199
20231,"R39997080",1,340
20231,"K01041699",1,1346
10651,"Z27881745",0,1812
10651,"J44964802",0,818
10651,"K50449325",1,2219
10651,"N61167162",1,312
10651,"T30386414",0,814
10651,"X46127756",1,731
10651,"U90969757",1,908
10651,"P80727059",0,53
10651,"R74252235",1,2352
10651,"K27553974",1,2325
10651,"Y80473299",0,1336
10651,"V45394502",0,1339
10651,"N38610921",0,123
10651,"N01727022",1,1435
10651,"R07342949",1,2297
25623,"B30677949",0,834
25623,"G35028292",0,2254
25623,"Y97651861",1,1436
25623,"F62448624",1,988
64074,"O67581449",0,1477
64074,"N42805551",0,534
64074,"M43355847",0,736
64074,"K07179202",1,1153
64074,"W70816824",0,528
64074,"F44628897",1,1282
64074,"S98786543",0,2083
64074,"K30451963",1,2173
64074,"D02201522",0,1302
64074,"W76984551",0,417
64074,"L96314310",0,734
64074,"J64792546",0,2017
64074,"B75624343",0,1232
64074,"M25299289",1,1538
64074,"S77355530",1,1463
70898,"I61018841",1,916
70898,"L69470723",0,2061
70898,"Z64365807",0,257
70898,"M75188300",1,671
70898,"V17167781",1,1891
31342,"Y21896323",0,1775
31342,"A00716975",0,530
31342,"W34330660",1,1047
31342,"A10270656",1,2210
31342,"R40926397",0,1680
31342,"N94513589",1,459
31342,"E79903845",0,1095
31342,"H35917471",0,1177
31342,"X06561610",0,170
31342,"O21092066",1,1601
31342,"X76370856",1,1213
55078,"E52409451",0,1612
55078,"D21150354",1,2254
55078,"V05334053",0,1704
55078,"K55458539",0,55
55078,"W21546009",0,2014
55078,"S86356212",0,1454
55078,"K41816904",1,1989
55078,"E75823703",1,248
64589,"M21367692",1,1211
64589,"T92397865",0,1320
64589,"X50214014",0,1558
64589,"Q44592304",0,416
64589,"C05260836",1,643
64589,"X68730383",0,1252
64589,"H89223404",0,919
64589,"F44521408",1,1978
64589,"L45364697",0,673
64589,"D29307922",0,173
64589,"F19155934",0,572
